text_summary,label_id
"Description: A crazy learning outcome from https://www.udemy.com/course/modern-gradle-fundamentals/. Primary language: Kotlin. Topics: gradle-template, gradle-template-project, gradle, gradle-kotlin-dsl. medium-sized codebase. 7 stars (low visibility). no forks. 2 contributors (small team). 22 commits in last 90 days (~7.33/month, moderate activity). updated today. 3.6 years old (mature repository). 62 merged pull requests. No formal releases. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (3862 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0107. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",4
"Description: Data for the main F-Droid repository.. Primary language: Python. Topics: android, fdroid, apps. very large codebase. 326 stars (good visibility). 96 forks (notable community interest). 330 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 11.9 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. basic README (1699 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1951. Combined engineering signals: multi-contributor team, no automated CI/CD, no visible PR-review workflow, no formal releases, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Multi-language toolkit with open bounties — see CONTRIBUTING.md.. Primary language: TypeScript. large codebase. 48 stars (moderate visibility). 263 forks (notable community interest). 2 contributors (small team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 14 days old (very recent). No merged pull requests recorded. No formal releases. 190 open issues (heavy issue activity). Has CI/CD workflows configured. minimal README (16 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 41.4667. Combined engineering signals: very small team, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, open-source license, no topics declared, young and actively developed.",1
"Description: mirror of MIT krb5 repository. Primary language: C. large codebase. 596 stars (good visibility). 432 forks (notable community interest). 120 contributors (large team). 27 commits in last 90 days (~9.0/month, moderate activity). updated today. 14.0 years old (mature repository). 253 merged pull requests. No formal releases. 36 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (10374 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.4009. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, no topics declared, mature and currently active.",2
"Description: uWebSockets server based on web standards APIs. Primary language: JavaScript. Topics: elysia, hono, http, server, uwebsockets, uws, web-standards. small codebase. 7 stars (low visibility). no forks. solo project (1 contributor). 14 commits in last 90 days (~4.67/month, low activity). updated today. 178 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (12946 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0782. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",1
"Description: 🐾 Caracal is a security-first AI authority, delegation, and identity system for autonomous agents.. Primary language: TypeScript. Topics: governance, attestation, authorization, enforcement, revocation. large codebase. 114 stars (good visibility). 46 forks (modest community interest). 16 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 338 days old (established). 91 merged pull requests. 11 releases published. 4 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (9225 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.944. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Utility to optimize media files for Direct Play in Plex, Emby, Jellyfin, etc.. Primary language: C#. Topics: csharp, plex, ffmpeg, mediainfo, mkvtoolnix, handbrake, 7zip, emby, jellyfin, video, dotnet. very large codebase. 336 stars (good visibility). 14 forks (modest community interest). 7 contributors (medium team). 59 commits in last 90 days (~19.67/month, moderate activity). updated today. 6.2 years old (mature repository). 235 merged pull requests. 527 releases published. 3 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (43175 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.3111. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",2
"Description: TweetFeed collects Indicators of Compromise (IOCs) shared by the infosec community at Twitter. Here you will find malicious URLs, domains, IPs, and SHA256/MD5 hashes.. Topics: osint, malware, malware-research, malware-detection, phishing, phishing-attacks, phishing-detection, phishing-sites, blueteam. large codebase. 659 stars (good visibility). 68 forks (notable community interest). solo project (1 contributor). 28 commits in last 90 days (~9.33/month, moderate activity). updated today. 4.8 years old (mature repository). No merged pull requests recorded. No formal releases. 4 open issues (issue tracker rarely used). No CI/CD workflows detected. detailed README (16692 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.8285. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, well-tagged with topics, mature and currently active.",4
"Description: :memo: Vimlike Modal Text Editor in Rust. Primary language: Rust. medium-sized codebase. 160 stars (good visibility). 5 forks (very few). solo project (1 contributor). 38 commits in last 90 days (~12.67/month, moderate activity). updated today. 2.3 years old (mature repository). 25 merged pull requests. No formal releases. 5 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (6741 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.3896. Combined engineering signals: solo developer, automated CI/CD pipeline, some PR review activity, no formal releases, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",4
"Primary language: Ruby. very large codebase. 192 stars (good visibility). 55 forks (notable community interest). 13 contributors (large team). 28 commits in last 90 days (~9.33/month, moderate activity). updated today. 7.7 years old (mature repository). 46 merged pull requests. No formal releases. 7 open issues (issue tracker rarely used). No CI/CD workflows detected. detailed README (2659 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1766. Combined engineering signals: multi-contributor team, no automated CI/CD, some PR review activity, no formal releases, wiki enabled, open-source license, no topics declared, mature and currently active.",4
"Description: Next generation Hawtio UI console. Primary language: TypeScript. large codebase. 13 stars (low visibility). 29 forks (modest community interest). 14 contributors (large team). 147 commits in last 90 days (~49.0/month, high activity). updated today. 6.5 years old (mature repository). 288 merged pull requests. 76 releases published. 28 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (5972 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0356. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, no topics declared, mature and currently active.",2
"Description: Asiatic pTeX. Primary language: C. Topics: tex, opentype, pdf-generation. very large codebase. 305 stars (good visibility). 39 forks (modest community interest). 9 contributors (medium team). 111 commits in last 90 days (~37.0/month, high activity). updated today. 11.7 years old (mature repository). 18 merged pull requests. 54 releases published. 9 open issues (issue tracker rarely used). Has CI/CD workflows configured. basic README (828 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.161. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, wiki enabled, well-tagged with topics, mature and currently active.",2
"Description: Web-based tool to facilitate OpenTelemetry collector configuration editing and verification. Primary language: TypeScript. Topics: logging, metrics, opentelemetry, opentelemetry-collector, tracing, editor, pipeline, observability, otel. medium-sized codebase. 537 stars (good visibility). 25 forks (modest community interest). 23 contributors (large team). 84 commits in last 90 days (~28.0/month, high activity). updated today. 2.9 years old (mature repository). 264 merged pull requests. No formal releases. 49 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (3828 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.0674. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Your own search engine. Primary language: Go. Topics: go, golang, history, index, search, search-engine, web, mcp, mcp-server, privacy, semantic-search, browser-history, personal-search, personal-search-engine. large codebase. 1084 stars (high visibility). 57 forks (notable community interest). 33 contributors (large team). 957 commits in last 90 days (~319.0/month, high activity). updated today. 143 days old (recent). 187 merged pull requests. 15 releases published. 22 open issues (heavy issue activity). Has CI/CD workflows configured. basic README (1887 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 15.8472. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",2
"Description: Kubernetes operator for Victoria Metrics. Primary language: Go. large codebase. 559 stars (good visibility). 209 forks (notable community interest). 126 contributors (large team). 273 commits in last 90 days (~91.0/month, high activity). updated today. 6.1 years old (mature repository). 283 merged pull requests. 185 releases published. 47 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (5712 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.695. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",2
"very large codebase. 30 stars (moderate visibility). 3 forks (very few). 2 contributors (small team). 584 commits in last 90 days (~194.67/month, high activity). updated today. 2.5 years old (mature repository). No merged pull requests recorded. No formal releases. 1 open issues (issue tracker rarely used). No CI/CD workflows detected. basic README (989 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0724. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, no formal releases, wiki enabled, open-source license, no topics declared, mature and currently active.",1
"Description: beckn onix. Primary language: Go. large codebase. 91 stars (moderate visibility). 82 forks (notable community interest). 30 contributors (large team). 122 commits in last 90 days (~40.67/month, high activity). updated today. 2.2 years old (mature repository). 182 merged pull requests. 12 releases published. 161 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (16430 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.432. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",2
"Description: MeshCore mesh network analyzer — live packet visualization, VCR replay, channel decryption, node health, analytics. Primary language: JavaScript. very large codebase. 109 stars (good visibility). 31 forks (modest community interest). 14 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 70 days old (recent). 267 merged pull requests. 28 releases published. 122 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (11792 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.9437. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",2
"Description: 個人タスク管理. very small codebase. no stars. no forks. solo project (1 contributor). 50 commits in last 90 days (~16.67/month, moderate activity). updated today. 44 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (2505 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, wiki enabled, no topics declared, young and actively developed.",1
"Description: community-operators metadata backing OpenShift OperatorHub. Primary language: Dockerfile. very large codebase. 133 stars (good visibility). 636 forks (widely reused project). 386 contributors (large team). 839 commits in last 90 days (~279.67/month, high activity). updated today. 5.0 years old (mature repository). 276 merged pull requests. No formal releases. 19 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (2146 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.8507. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",2
"Description: Full-stack Ethereum dApp starter with Phantom/MetaMask connection, contract calls and event listening. Primary language: Solidity. Topics: boilerplate, dapp, ethereum, ethers-js, metamask, nextjs, phantom, react, smart-contract, typescript, wagmi, web3. large codebase. 2 stars (very low visibility). no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 34 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (3578 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1143. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",5
"Description: We're back! Now firing notebooks out of a t-shirt gun.. Primary language: Rust. large codebase. 118 stars (good visibility). 6 forks (modest community interest). 14 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 105 days old (recent). 281 merged pull requests. 541 releases published. 15 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (9462 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.3396. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",2
"Description: Kubernetes gitops for my homelab. Primary language: Python. Topics: k8s-at-home, flux, gitops, home-operations, homelab, kubernetes, talos. medium-sized codebase. 108 stars (good visibility). 7 forks (modest community interest). 4 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 7.8 years old (mature repository). 279 merged pull requests. No formal releases. 11 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (8077 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0804. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, wiki enabled, GitHub Pages site published, well-tagged with topics, mature and currently active.",4
"Description: 🐋 Ansible playbook which helps you host various FOSS services as Docker containers on your own server. Primary language: Python. Topics: ansible-playbook, docker, self-hosting, collabora-online, nextcloud, vaultwarden, peertube, prometheus, forgejo, jitsi, ntfy, adguard-home, authentik, bind, headscale, immich, etherpad, minecraft, plex, paperless-ngx. medium-sized codebase. 1069 stars (high visibility). 132 forks (notable community interest). 45 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 3.2 years old (mature repository). 278 merged pull requests. No formal releases. 43 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (5841 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.0512. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",2
"Description: # Radar Pulse Simulation in MATLABThis project simulates a pulsed radar system with multiple moving targets in MATLAB. It features dynamic visualization and fluctuating radar cross-section (RCS) for effective target detection. 🚀👩💻. Primary language: MATLAB. Topics: engineering-project, matlab, noise-modeling, ppi-display, pulsed-radar, radar, radar-simulation, radio-navigation, rcs-modeling, signal-processing, simulation, swerling-models, target-detection, telecommunications. medium-sized codebase. 6 stars (low visibility). no forks. 3 contributors (small team). 1 commits in last 90 days (~0.33/month, very low activity). updated today. 354 days old (established). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (5754 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0338. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",1
"Description: Container configurations, images, and examples for Zulip.. Primary language: Shell. Topics: docker, kubernetes, zulip, helm. medium-sized codebase. 746 stars (good visibility). 310 forks (notable community interest). 56 contributors (large team). 92 commits in last 90 days (~30.67/month, high activity). updated today. 10.7 years old (mature repository). 204 merged pull requests. 6 releases published. 9 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (3103 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.542. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",2
"Description: 📕NVD Database. very large codebase. 116 stars (good visibility). 41 forks (modest community interest). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 6.5 years old (mature repository). No merged pull requests recorded. No formal releases. 3 open issues (issue tracker rarely used). No CI/CD workflows detected. minimal README (15 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.1327. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, no topics declared, mature and currently active.",1
"Description: OntoBricks is a web application that transforms Databricks tables into a materialized knowledge graph. It lets you design ontologies (OWL), map them to Unity Catalog tables via R2RML, materialize triples into a Delta triple store and graph DB, reason over the graph (OWL 2 RL, SWRL, SHACL), and query it through an auto-generated GraphQL API + MCP. Primary language: Python. Topics: graph, ontology, owl, triple-store, rdfs, shacl, swrl. large codebase. 127 stars (good visibility). 25 forks (modest community interest). 4 contributors (medium team). 186 commits in last 90 days (~62.0/month, high activity). updated today. 50 days old (recent). 21 merged pull requests. 5 releases published. 3 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (16459 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 5.9608. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, a few releases published, extensive documentation, open-source license, well-tagged with topics, young and actively developed.",2
"Description: All conda-forge feedstocks, in one convenient place. very large codebase. 70 stars (moderate visibility). 41 forks (modest community interest). 12 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 10.4 years old (mature repository). 44 merged pull requests. No formal releases. no open issues. No CI/CD workflows detected. basic README (592 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0586. Combined engineering signals: multi-contributor team, no automated CI/CD, some PR review activity, no formal releases, wiki enabled, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",2
"Description: Official FusionPBX - A full-featured domain based multi-tenant PBX and voice switch for FreeSwitch.. Primary language: PHP. very large codebase. 1009 stars (high visibility). 762 forks (widely reused project). 208 contributors (large team). 316 commits in last 90 days (~105.33/month, high activity). updated today. 10.9 years old (mature repository). 281 merged pull requests. 12 releases published. 402 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (11841 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.8888. Combined engineering signals: multi-contributor team, no automated CI/CD, established PR-review workflow, regular release cadence, extensive documentation, no topics declared, mature and currently active.",2
"Description: Dynamic mesh and texture patcher for Skyrim. Primary language: C++. Topics: modding, skyrim, directx, patcher, nexus. medium-sized codebase. 70 stars (moderate visibility). 4 forks (very few). 4 contributors (medium team). 23 commits in last 90 days (~7.67/month, moderate activity). updated today. 2.1 years old (mature repository). 289 merged pull requests. 75 releases published. 42 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (5987 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1968. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",2
"Description: HoneClaw (Hone-Financial) is dedicated to being a professional investment assistant that truly understands you.. Primary language: Rust. large codebase. 695 stars (good visibility). 98 forks (notable community interest). 5 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 66 days old (recent). 20 merged pull requests. 74 releases published. 20 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (8981 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 23.6716. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",2
"large codebase. 91 stars (moderate visibility). 15 forks (modest community interest). 2 contributors (small team). 173 commits in last 90 days (~57.67/month, high activity). updated today. 3.5 years old (mature repository). No merged pull requests recorded. No formal releases. 2 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (443391 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1661. Combined engineering signals: very small team, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",4
"Description: Enable dynamic and seamless Kubernetes multi-cluster topologies. Primary language: Go. Topics: kubernetes, liquid-computing, resource-sharing, cloud-computing, multi-cluster, kubernetes-clusters, clusters, k8s. large codebase. 1441 stars (high visibility). 141 forks (notable community interest). 58 contributors (large team). 58 commits in last 90 days (~19.33/month, moderate activity). updated today. 6.1 years old (mature repository). 171 merged pull requests. 58 releases published. 99 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (6844 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.4297. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Primary language: TypeScript. medium-sized codebase. 39 stars (moderate visibility). 8 forks (modest community interest). 5 contributors (medium team). 274 commits in last 90 days (~91.33/month, high activity). updated today. 103 days old (recent). 268 merged pull requests. 34 releases published. 102 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (14942 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.9038. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",4
"medium-sized codebase. no stars. no forks. solo project (1 contributor). 417 commits in last 90 days (~139.0/month, high activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (8 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",1
"Description: BREP kernel from scratch using triangle meshes with BREP type topology. Primary language: JavaScript. Topics: 3d, brep, brep-kernel, cad, modeling, threejs, manifold-3d. very large codebase. 228 stars (good visibility). 17 forks (modest community interest). solo project (1 contributor). 131 commits in last 90 days (~43.67/month, high activity). updated today. 262 days old (established). 2 merged pull requests. No formal releases. 3 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (9316 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.8631. Combined engineering signals: solo developer, automated CI/CD pipeline, some PR review activity, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",4
"Description: Enterprise Architecture Governance & Vendor Procurement Toolkit. Primary language: HTML. large codebase. 1922 stars (high visibility). 238 forks (notable community interest). 7 contributors (medium team). 572 commits in last 90 days (~190.67/month, high activity). updated today. 225 days old (established). 212 merged pull requests. 175 releases published. 8 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (139097 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 19.115. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",2
"Description: Collection of 2026 internships in Product Management!. medium-sized codebase. 107 stars (good visibility). 4 forks (very few). 2 contributors (small team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.9 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (17556 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.3199. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, no topics declared, mature and currently active.",1
"Description: A high-performance inference engine for AI models. Primary language: Rust. Topics: high-performance, inference, llm, metal, rust, ai, tts. medium-sized codebase. 1586 stars (high visibility). 53 forks (notable community interest). 13 contributors (large team). 209 commits in last 90 days (~69.67/month, high activity). updated today. 338 days old (established). 261 merged pull requests. 3 releases published. 7 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (56251 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 9.6696. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",2
"Description: Keeps tabs on the ticking donation amount found on ActBlue's home page.. Primary language: Shell. Topics: git-scraping. very large codebase. 25 stars (moderate visibility). 6 forks (modest community interest). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 5.7 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. Has CI/CD workflows configured. minimal README (223 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0298. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, wiki enabled, open-source license, mature and currently active.",4
"Description: Automatically builds APKs and Magisk/KernelSU Modules with ReVanced, Revanced Extended, MorpheApp, RVX Morphed and Revanced Advanced patches whenever new patches are released. Updating 24/7.... Primary language: Shell. Topics: revanced-youtube, revanced-builder, revanced, morphe, anddea, ksu-module, magisk, magisk-module, rvx, extended, obtainium, rvx-morphed, j-hc, no-ads, obtainium-apps, vanced, yt-music, reddit, youtube. large codebase. 129 stars (good visibility). 12 forks (modest community interest). 3 contributors (small team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 364 days old (established). 58 merged pull requests. 97 releases published. 1 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (94770 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7726. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Primary language: Python. medium-sized codebase. 6 stars (low visibility). 3 forks (very few). solo project (1 contributor). 105 commits in last 90 days (~35.0/month, high activity). updated today. 109 days old (recent). 1 merged pull requests. No formal releases. no open issues. No CI/CD workflows detected. detailed README (15144 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1636. Combined engineering signals: solo developer, no automated CI/CD, some PR review activity, no formal releases, extensive documentation, open-source license, no topics declared, young and actively developed.",1
"Description: A multi agent desktop application built with Rust and Tauri.. Primary language: Rust. Topics: agent, langchain, langgraph, llm, muti-agent, openai, react-flow, workflow, ai, chatbot, deekseek, mcp, rust, langgraph-rust, harness. large codebase. 1071 stars (high visibility). 136 forks (notable community interest). solo project (1 contributor). 55 commits in last 90 days (~18.33/month, moderate activity). updated today. 1.7 years old (mature repository). 275 merged pull requests. 11 releases published. no open issues. Has CI/CD workflows configured. detailed README (5539 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.8196. Combined engineering signals: solo developer, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",4
"Description: Simple ASIC management in rust. Primary language: Rust. Topics: antminer, avalonminer, bitaxe, bitcoin, braiins-os, luxos, nerdaxe, vnish, whatsminer, epic-umc, marafw. medium-sized codebase. 38 stars (moderate visibility). 22 forks (modest community interest). 16 contributors (large team). 144 commits in last 90 days (~48.0/month, high activity). updated today. 1.2 years old (mature repository). 225 merged pull requests. 10 releases published. 2 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (10501 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.2667. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
